datetime,Q
2021-04-02 18:30:00,-529.64559168
2021-04-02 18:45:00,-522.7731441600001
2021-04-02 19:00:00,-536.5180392
2021-04-02 19:15:00,-527.3547758400001
2021-04-02 19:30:00,-525.0639600000001
2021-04-02 19:45:00,-534.2272233600002
2021-04-02 20:00:00,-534.2272233600002
2021-04-02 20:15:00,-534.2272233600002
2021-04-02 20:30:00,-534.2272233600002
2021-04-02 20:45:00,-531.9364075200002
2021-04-02 21:00:00,-536.5180392
2021-04-02 21:15:00,-536.5180392
2021-04-02 21:30:00,-536.5180392
2021-04-02 21:45:00,-543.3904867200001
2021-04-02 22:00:00,-554.84456592
2021-04-02 22:15:00,-552.5537500800001
2021-04-02 22:30:00,-554.84456592
2021-04-02 22:45:00,-557.1353817600001
2021-04-02 23:00:00,-550.26293424
2021-04-02 23:15:00,-557.1353817600001
2021-04-02 23:30:00,-543.3904867200001
2021-04-02 23:45:00,-552.5537500800001
2021-04-03 00:00:00,-545.6813025600001
2021-04-03 00:15:00,-543.3904867200001
2021-04-03 00:30:00,-543.3904867200001
2021-04-03 00:45:00,-527.3547758400001
2021-04-03 01:00:00,-545.6813025600001
2021-04-03 01:15:00,-547.9721184000001
2021-04-03 01:30:00,-550.26293424
2021-04-03 01:45:00,-506.7374332800001
2021-04-03 02:00:00,-543.3904867200001
2021-04-03 02:15:00,-543.3904867200001
2021-04-03 02:30:00,-534.2272233600002
2021-04-03 02:45:00,-529.64559168
2021-04-03 03:00:00,-529.64559168
2021-04-03 03:15:00,-527.3547758400001
2021-04-03 03:30:00,-529.64559168
2021-04-03 03:45:00,-527.3547758400001
2021-04-03 04:00:00,-534.2272233600002
2021-04-03 04:15:00,-527.3547758400001
2021-04-03 04:30:00,-513.6098808000002
2021-04-03 04:45:00,-499.8649857600001
2021-04-03 05:00:00,-513.6098808000002
2021-04-03 05:15:00,-513.6098808000002
2021-04-03 05:30:00,-513.6098808000002
2021-04-03 05:45:00,-518.1915124800001
2021-04-03 06:00:00,-511.3190649600001
2021-04-03 06:15:00,-506.7374332800001
2021-04-03 06:30:00,-511.3190649600001
2021-04-03 06:45:00,-504.4466174400002
2021-04-03 07:00:00,-465.5027481600001
2021-04-03 07:15:00,-486.1200907200001
2021-04-03 07:30:00,-492.99253824000004
2021-04-03 07:45:00,-474.6660115200001
2021-04-03 08:00:00,-476.95682736000003
2021-04-03 08:15:00,-472.37519568000005
2021-04-03 08:30:00,-476.95682736000003
2021-04-03 08:45:00,-470.0843798400001
2021-04-03 09:00:00,-470.0843798400001
2021-04-03 09:15:00,-470.0843798400001
2021-04-03 09:30:00,-465.5027481600001
2021-04-03 09:45:00,-463.21193232
2021-04-03 10:00:00,-463.21193232
2021-04-03 10:15:00,-463.21193232
2021-04-03 10:30:00,-456.3394848000001
2021-04-03 10:45:00,-456.3394848000001
2021-04-03 11:00:00,-456.3394848000001
2021-04-03 11:15:00,-454.04866896000004
2021-04-03 11:30:00,-454.04866896000004
2021-04-03 11:45:00,-458.63030064000003
2021-04-03 12:00:00,-454.04866896000004
2021-04-03 12:15:00,-449.46703728000006
2021-04-03 12:30:00,-447.17622144000006
2021-04-03 12:45:00,-451.7578531200001
2021-04-03 13:00:00,-454.04866896000004
2021-04-03 13:15:00,-460.92111648000014
2021-04-03 13:30:00,-460.92111648000014
2021-04-03 13:45:00,-465.5027481600001
2021-04-03 14:00:00,-476.95682736000003
2021-04-03 14:15:00,-470.0843798400001
2021-04-03 14:30:00,-476.95682736000003
2021-04-03 14:45:00,-479.2476432000001
2021-04-03 15:00:00,-483.82927488000007
2021-04-03 15:15:00,-488.41090656000006
2021-04-03 15:30:00,-481.53845904000013
2021-04-03 15:45:00,-490.7017224000001
2021-04-03 16:00:00,-486.1200907200001
2021-04-03 16:15:00,-481.53845904000013
2021-04-03 16:30:00,-488.41090656000006
2021-04-03 16:45:00,-490.7017224000001
2021-04-03 17:00:00,-497.57416992000003
2021-04-03 17:15:00,-499.8649857600001
2021-04-03 17:30:00,-502.15580160000013
2021-04-03 17:45:00,-511.3190649600001
2021-04-03 18:00:00,-525.0639600000001
2021-04-03 18:15:00,-515.9006966400001
2021-04-03 18:30:00,-520.4823283200001
2021-04-03 18:45:00,-518.1915124800001
2021-04-03 19:00:00,-531.9364075200002
2021-04-03 19:15:00,-531.9364075200002
2021-04-03 19:30:00,-534.2272233600002
2021-04-03 19:45:00,-527.3547758400001
2021-04-03 20:00:00,-527.3547758400001
2021-04-03 20:15:00,-525.0639600000001
2021-04-03 20:30:00,-534.2272233600002
2021-04-03 20:45:00,-531.9364075200002
2021-04-03 21:00:00,-531.9364075200002
2021-04-03 21:15:00,-536.5180392
2021-04-03 21:30:00,-536.5180392
2021-04-03 21:45:00,-541.0996708800001
2021-04-03 22:00:00,-483.82927488000007
2021-04-03 22:15:00,-504.4466174400002
2021-04-03 22:45:00,-522.7731441600001
2021-04-03 23:00:00,-515.9006966400001
2021-04-03 23:15:00,-520.4823283200001
2021-04-03 23:30:00,-525.0639600000001
2021-04-03 23:45:00,-515.9006966400001
2021-04-04 00:00:00,-525.0639600000001
2021-04-04 00:15:00,-518.1915124800001
2021-04-04 00:30:00,-515.9006966400001
2021-04-04 00:45:00,-515.9006966400001
2021-04-04 01:00:00,-513.6098808000002
2021-04-04 01:15:00,-518.1915124800001
2021-04-04 01:30:00,-502.15580160000013
2021-04-04 01:45:00,-518.1915124800001
2021-04-04 02:00:00,-499.8649857600001
2021-04-04 02:15:00,-513.6098808000002
2021-04-04 02:30:00,-515.9006966400001
2021-04-04 02:45:00,-513.6098808000002
2021-04-04 03:00:00,-518.1915124800001
2021-04-04 03:15:00,-513.6098808000002
2021-04-04 03:30:00,-525.0639600000001
2021-04-04 03:45:00,-492.99253824000004
2021-04-04 04:00:00,-506.7374332800001
2021-04-04 04:15:00,-509.02824912000017
2021-04-04 04:30:00,-492.99253824000004
2021-04-04 04:45:00,-513.6098808000002
